bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv455_f1_n14,A,9146,0.433,48,3.8853891189092917,7.896392944643944,-1.804913406578878
mv_f0_lv571_f1_c0,A,10453,0.433,48,3.885359255321738,7.631074727834695,-1.6905269301787715
mv_f0_lv196_f0_c1,A,5979,0.4330127018922193,48,3.8853209497478307,7.810897040629888,-1.8094473176731818
mv_f0_lv48_f0_n27,A,4662,0.433,48,3.885202269919578,9.058529454665107,-1.63726443233595
mv_f0_lv571_f1_n0,A,10452,0.433,48,3.885059555628492,7.630219860610552,-1.6900841525863675
mv_f0_n3553,A,3269,22.0,48,3.88492869243138,5.101991849190046,-3.88492869243138
mv_f0_n2678,A,2195,22.0,48,3.8849286924307926,5.101991849189445,-3.8849286924307926
mv_f0_lv48_f0_c27,A,4663,0.433,48,3.88481858799087,9.060604646674804,-1.637054083113996
mv_f0_lv438_f0_c16,A,8695,0.433,48,3.8847876912571535,8.293830944568565,-1.6358886785185611
mv_f0_lv571_f1_c9,A,10471,0.433,48,3.884750939326332,7.7786938497585565,-1.6693289052805291
mv_f0_lv571_f0_n3,A,10378,0.433,48,3.884706316941392,7.598890197764679,-1.7156721166817952
mv_f0_lv571_f1_n9,A,10470,0.433,48,3.8846819451233556,7.778158393621001,-1.6693262061132705
mv_f0_lv455_f1_c7,A,9133,0.433,48,3.8846712316994947,7.803133819405683,-1.7909373339759262
mv_f0_lv438_f0_n17,A,8696,0.433,48,3.8845105638205832,8.332963816095017,-1.6333633189702377
mv_f0_lv438_f0_c17,A,8697,0.433,48,3.884510463835589,8.33326081789595,-1.63324176662639
mv_f0_lv154_f0_c6,A,5637,0.433,48,3.884504060072255,7.730811324838243,-1.7050146276055116
mv_f0_lv455_f1_n7,A,9132,0.433,48,3.8844888116261314,7.802647136484046,-1.7907605268893845
mv_f0_lv36_f0_c38,A,4549,0.433,48,3.884410167911826,8.283976831293657,-1.8003246071814647
mv_f0_lv321_f0_n0,A,7470,0.4156921938165305,48,3.88435000758615,7.870635319996547,-3.88435000758615
mv_f0_lv386_busbar,A,4012,0.433,48,3.8842374660571615,7.8179788350451,-1.6765330881178369
mv_f0_lv154_f0_n6,A,5636,0.433,48,3.884192508701744,7.7301866855249886,-1.7044789933714242
mv_f0_lv31_busbar,A,3657,0.4156921938165305,48,3.884157943502484,8.394374457072962,-3.884157943502484
mv_f0_lv571_f0_c0,A,10373,0.433,48,3.884054489271159,7.598427798628433,-1.694483490889554
