Bus,X,Y
mv_f0_n1320,3231.087215,4366.171344
mv_f0_n1321,822.837484,4444.588321
mv_f0_n1322,8395.676134,3461.570729
mv_f0_n1323,2618.130903,5678.615994
mv_f0_n1324,3520.262857,4992.709529
mv_f0_n1325,3578.961314,5138.051143
mv_f0_n1326,5766.391224,3469.699338
mv_f0_n1327,6656.832507,2929.463896
mv_f0_n1328,2721.3579,2052.488953
mv_f0_n1329,3181.637706,3187.718148
mv_f0_n1330,2441.138056,5408.016707
mv_f0_n1331,3181.413618,3187.715071
mv_f0_n1332,5049.818166,2997.830574
mv_f0_n1333,4632.592272,2688.193249
mv_f0_n1334,2461.638256,3154.100431
mv_f0_n1335,2498.873615,5530.263802
mv_f0_n1336,3456.210867,4996.13618
mv_f0_n1337,3614.551573,5989.926473
mv_f0_n1338,5751.575623,3474.898751
mv_f0_n1339,4960.776813,2921.965851
mv_f0_n1340,2184.388008,3749.879821
mv_f0_n1341,3190.496263,4366.256533
mv_f0_n1342,3505.662167,5099.048086
mv_f0_n1343,3319.575369,5757.748174
mv_f0_n1344,6712.194734,1930.678408
mv_f0_n1345,3215.896417,5591.206287
mv_f0_n1346,2584.197915,5643.683207
mv_f0_n1347,3181.408021,3187.715233
mv_f0_n1348,3510.338032,4995.945558
mv_f0_n1349,5958.210024,2023.647872
mv_f0_n1350,6003.78446,3574.307241
mv_f0_n1351,4289.153132,4367.393621
mv_f0_n1352,3185.349834,3582.348484
mv_f0_n1353,1786.598174,3729.354269
mv_f0_n1354,3471.73665,5151.26749
mv_f0_n1355,3695.442034,4451.388824
mv_f0_n1356,3067.168548,4991.893121
mv_f0_n1357,3723.744373,1759.846819
mv_f0_n1358,2006.573522,5425.315793
mv_f0_n1359,6412.798319,1954.111883
mv_f0_n1360,5309.461555,4876.364078
mv_f0_n1361,3723.520508,1759.879858
mv_f0_n1362,2523.626352,5578.02766
mv_f0_n1363,3501.266804,4995.975196
mv_f0_n1364,4662.082214,2657.609123
mv_f0_n1365,4937.947523,2925.153455
mv_f0_n1366,4621.727887,2792.416507
mv_f0_n1367,4496.95524,2801.217807
mv_f0_n1368,3438.067515,4397.586462
mv_f0_n1369,5623.354787,3424.770993
mv_f0_n1370,6572.71842,1949.6654
mv_f0_n1371,1410.024041,5092.733611
mv_f0_n1372,5102.45148,4876.687502
mv_f0_n1373,2341.370219,3237.062294
mv_f0_n1374,2356.632793,3194.194255
mv_f0_n1375,2547.714211,5606.125448
mv_f0_n1376,3486.261142,4995.974872
mv_f0_n1377,2487.574708,4487.73451
mv_f0_n1378,3641.201146,4446.973113
mv_f0_n1379,5515.036431,3382.427131
mv_f0_n1380,2642.024419,1532.869449
mv_f0_n1381,4509.644544,2430.223398
mv_f0_n1382,5245.718051,4876.463194
mv_f0_n1383,4095.705463,1878.825502
mv_f0_n1384,2064.994862,5429.055503
mv_f0_n1385,3308.330442,5738.401471
mv_f0_n1386,4095.741505,1878.664194
mv_f0_n1387,6055.107914,2859.99674
mv_f0_n1388,3972.986105,2297.118965
mv_f0_n1389,3504.292309,2173.465694
mv_f0_n1390,4442.036713,6332.506487
mv_f0_n1391,2384.41778,3856.519865
mv_f0_n1392,5026.460106,2836.094557
mv_f0_n1393,4411.410881,2532.996987
mv_f0_n1394,3486.004369,4416.471423
mv_f0_n1395,8395.676134,3459.705636
mv_f0_n1396,3330.686034,4832.916166
mv_f0_n1397,3190.501859,4366.256533
mv_f0_n1398,5174.084206,4876.575105
mv_f0_n1399,3905.28579,3429.230757
mv_f0_n1400,3291.744966,2113.805481
mv_f0_n1401,3451.022659,4697.28669
mv_f0_n1402,3653.451926,440.989711
mv_f0_n1403,3601.572812,4447.739162
mv_f0_n1404,2849.839623,5643.34528
mv_f0_n1405,2318.432718,1718.482463
mv_f0_n1406,3338.770018,4832.104122
mv_f0_n1407,2531.474383,3868.497594
mv_f0_n1408,3952.399269,2248.63392
mv_f0_n1409,2531.235743,3856.278066
mv_f0_n1410,3952.619552,2248.591002
mv_f0_n1411,2836.255055,2196.945245
mv_f0_n1412,3780.431432,2132.87831
mv_f0_n1413,7051.582592,4038.644759
mv_f0_n1414,2319.518462,1721.897128
mv_f0_n1415,3567.061805,4448.405122
mv_f0_n1416,4442.032907,6332.503571
mv_f0_n1417,3155.290127,5610.367131
mv_f0_n1418,4955.979389,2814.153825
mv_f0_n1419,3346.973098,4831.274749
mv_f0_n1420,3602.74967,2923.802262
mv_f0_n1421,3421.677921,4913.948073
mv_f0_n1422,3305.337816,2112.534618
mv_f0_n1423,4023.755969,3869.965233
mv_f0_n1424,3731.718523,5673.155275
mv_f0_n1425,3539.932519,4437.717043
mv_f0_n1426,3347.182636,4827.655048
mv_f0_n1427,3033.567668,5762.200803
mv_f0_n1428,6656.838103,2929.463896
mv_f0_n1429,4520.49505,6331.123705
mv_f0_n1430,4422.898506,3159.007683
mv_f0_n1431,4837.775162,1813.663109
mv_f0_n1432,4946.63124,3024.827228
mv_f0_n1433,1941.022505,4704.358726
mv_f0_n1434,4292.496974,2211.96992
mv_f0_n1435,3368.304481,5936.443487
mv_f0_n1436,4143.642988,3874.932726
mv_f0_n1437,3327.301869,2111.25922
mv_f0_n1438,8166.929482,4079.22752
mv_f0_n1439,2349.511064,3714.837714
mv_f0_n1440,2318.426673,1718.486511
mv_f0_n1441,3346.76468,4825.489706
mv_f0_n1442,3190.99078,4366.255399
mv_f0_n1443,2493.694949,4531.523175
mv_f0_n1444,4441.740988,6332.272623
mv_f0_n1445,3475.431456,5040.014406
mv_f0_n1446,2494.208495,4669.066633
mv_f0_n1447,3430.667215,4965.23948
mv_f0_n1448,1982.243972,4391.106558
mv_f0_n1449,7147.077297,1991.922778
mv_f0_n1450,5877.977866,1914.741513
mv_f0_n1451,1930.199115,4460.292155
mv_f0_n1452,2871.819458,2114.228841
mv_f0_n1453,3753.162006,2132.775306
mv_f0_n1454,3194.934831,1522.650319
mv_f0_n1455,4812.810872,1800.216122
mv_f0_n1456,3552.275531,5004.107458
mv_f0_n1457,3346.66506,2110.133955
mv_f0_n1458,3692.416584,6260.252889
mv_f0_n1459,4464.311714,6351.475987
mv_f0_n1460,3658.899873,5683.592808
mv_f0_n1461,4752.21155,1809.96567
mv_f0_n1462,3085.371116,3190.917413
mv_f0_n1463,7004.644399,2003.820015
mv_f0_n1464,3426.143325,4691.082668
mv_f0_n1465,4673.089397,2068.697359
mv_f0_n1466,4250.724714,2225.863976
mv_f0_n1467,4789.212158,2865.047793
mv_f0_n1468,3549.841225,4988.566065
mv_f0_n1469,3356.11059,4366.3035
mv_f0_n1470,3725.892804,2132.669387
mv_f0_n1471,3805.688761,6079.19754
mv_f0_n1472,7082.739208,3725.815133
mv_f0_n1473,5443.785591,6506.00531
mv_f0_n1474,2848.891248,1672.399052
mv_f0_n1475,4030.763387,6249.288831
mv_f0_n1476,4737.112537,5898.974811
mv_f0_n1477,3536.794381,2409.760823
mv_f0_n1478,4785.128415,1811.636886
mv_f0_n1479,2453.421185,2139.853961
mv_f0_n1480,2534.798412,4616.573283
mv_f0_n1481,6003.781103,3574.31048
mv_f0_n1482,6859.305064,1967.99874
mv_f0_n1483,3552.050099,4993.343422
mv_f0_n1484,3377.186571,2109.869158
mv_f0_n1485,3900.874504,3588.252719
mv_f0_n1486,7611.558795,3833.666912
mv_f0_n1487,1942.356991,4438.864659
mv_f0_n1488,4005.715343,332.679827
mv_f0_n1489,3513.055751,4970.425289
mv_f0_n1490,4806.029557,5886.002677
mv_f0_n1491,5031.748018,3071.771754
mv_f0_n1492,3551.669529,4997.574829
mv_f0_n1493,4767.911864,2770.254706
mv_f0_n1494,3698.623378,2132.564278
mv_f0_n1495,3721.467891,3277.76886
mv_f0_n1496,5125.693885,2782.05494
mv_f0_n1497,3476.284605,4367.900055
mv_f0_n1498,2494.487878,4707.666574
mv_f0_n1499,3285.409338,4526.455506
mv_f0_n1500,3373.106858,5399.546112
mv_f0_n1501,2240.65062,4793.178254
mv_f0_n1502,3484.414929,4973.4362
mv_f0_n1503,7108.711113,3997.559614
mv_f0_n1504,4837.770684,1813.66068
mv_f0_n1505,4736.912178,5899.012222
mv_f0_n1506,3952.393896,2248.634892
mv_f0_n1507,2949.213822,4830.04891
mv_f0_n1508,3405.938431,2112.66564
mv_f0_n1509,7027.552938,3700.499575
mv_f0_n1510,2948.486485,4835.295452
mv_f0_n1511,5015.850563,2894.602119
mv_f0_n1512,6672.586772,3311.707566
mv_f0_n1513,8166.92411,4079.226386
mv_f0_n1514,3324.66407,5459.162184
mv_f0_n1515,3494.166034,4972.434183
mv_f0_n1516,1353.670512,5095.194515
mv_f0_n1517,3155.700052,5621.744579
mv_f0_n1518,6002.602678,3573.027308
mv_f0_n1519,5069.245158,2805.903335
mv_f0_n1520,3791.08628,5149.867879
mv_f0_n1521,3147.88714,5620.634627
mv_f0_n1522,3435.888863,2115.576624
mv_f0_n1523,6004.193909,3573.922111
mv_f0_n1524,4930.39074,2803.169044
mv_f0_n1525,7363.962274,3700.138253
mv_f0_n1526,4621.500664,2792.432541
mv_f0_n1527,3349.732904,5428.312128
mv_f0_n1528,4289.153132,4367.39767
mv_f0_n1529,4621.495067,2792.432865
mv_f0_n1530,2795.418668,1951.773646
mv_f0_n1531,3641.130181,2130.287349
mv_f0_n1532,4692.678944,2626.182668
mv_f0_n1533,7360.80354,2091.931798
mv_f0_n1534,4726.479627,2508.725069
mv_f0_n1535,7019.430673,4059.502335
mv_f0_n1536,4151.087838,2291.614428
mv_f0_n1537,2419.484391,3476.631585
mv_f0_n1538,3608.20951,4894.928528
mv_f0_n1539,5401.903862,2345.598342
mv_f0_n1540,4130.348102,1878.416727
mv_f0_n1541,6001.793183,3576.195478
mv_f0_n1542,3466.615434,2118.565024
mv_f0_n1543,6272.76668,1996.832203
mv_f0_n1544,7052.412683,4039.522071
mv_f0_n1545,2852.364847,2026.945524
mv_f0_n1546,5078.101476,2725.774167
mv_f0_n1547,2362.739379,2417.758662
mv_f0_n1548,3269.540482,776.025029
mv_f0_n1549,2446.24433,4771.985018
mv_f0_n1550,3155.69759,5621.580842
mv_f0_n1551,2481.667221,2995.395002
mv_f0_n1552,3420.70993,4947.193772
mv_f0_n1553,3143.408948,5558.407026
mv_f0_n1554,5444.868901,2365.114928
mv_f0_n1555,3610.463381,2130.214955
mv_f0_n1556,3997.223953,5148.835738
mv_f0_n1557,5404.145421,3333.306411
mv_f0_n1558,4431.992568,3030.090937
mv_f0_n1559,7314.080258,3684.768371
mv_f0_n1560,3871.764937,4882.359177
mv_f0_n1561,6953.891857,3677.856127
mv_f0_n1562,2348.994972,1807.590919
mv_f0_n1563,3959.06574,4882.222325
mv_f0_n1564,4736.91755,5899.01125
mv_f0_n1565,3807.7913,2133.135171
mv_f0_n1566,2427.681231,3550.632291
mv_f0_n1567,3581.790994,2131.923259
mv_f0_n1568,6002.598201,3573.024879
mv_f0_n1569,3548.482589,4893.757268
mv_f0_n1570,3584.649384,4875.676166
mv_f0_n1571,3986.485604,2879.920635
mv_f0_n1572,5224.80661,2523.648603
mv_f0_n1573,1834.223744,2113.268188
mv_f0_n1574,4662.076618,2657.608637
mv_f0_n1575,4883.80894,2798.547649
mv_f0_n1576,4772.639666,3032.271827
mv_f0_n1577,4720.065087,2674.515403
mv_f0_n1578,3498.140755,2121.630676
mv_f0_n1579,1287.00669,5097.828733
mv_f0_n1580,3155.290127,5612.232224
mv_f0_n1581,4883.937663,2798.412417
mv_f0_n1582,4761.005409,2982.028433
mv_f0_n1583,3439.33571,5017.70231
mv_f0_n1584,3439.574574,5044.064585
mv_f0_n1585,2419.628365,1916.921924
mv_f0_n1586,3528.801286,2124.610977
mv_f0_n1587,3785.425858,1879.212899
mv_f0_n1588,2078.330044,4249.192647
mv_f0_n1589,4587.128537,2766.690305
mv_f0_n1590,2072.674294,4221.618632
mv_f0_n1591,2750.388666,4785.615898
mv_f0_n1592,5078.662705,2472.616162
mv_f0_n1593,4720.013067,6304.783625
mv_f0_n1594,3663.612117,1537.505921
mv_f0_n1595,3590.714247,4892.016572
mv_f0_n1596,5202.0897,3196.862954
mv_f0_n1597,6923.520895,2003.429776
mv_f0_n1598,4902.016093,1588.920001
mv_f0_n1599,6692.507247,4149.286705
mv_f0_n1600,4762.182015,2990.383716
mv_f0_n1601,4385.681421,4315.277376
mv_f0_n1602,4794.142305,1893.188355
mv_f0_n1603,5099.778282,2821.911315
mv_f0_n1604,1353.670512,5097.059608
mv_f0_n1605,5008.495175,2449.500444
mv_f0_n1606,4662.306751,2974.290533
mv_f0_n1607,2427.54445,2010.529985
mv_f0_n1608,5544.674571,2125.47841
mv_f0_n1609,4095.704567,1878.829551
mv_f0_n1610,3328.573422,1579.04591
mv_f0_n1611,4705.694894,2196.755749
mv_f0_n1612,4824.06232,2782.288147
mv_f0_n1613,3451.58053,5860.89571
mv_f0_n1614,3131.399965,4193.293927
mv_f0_n1615,4038.261152,338.848801
mv_f0_n1616,3328.571855,1579.049797
mv_f0_n1617,4816.308536,2699.061421
mv_f0_n1618,3131.399965,4193.31079
mv_f0_n1619,3878.251617,4307.520859
mv_f0_n1620,3781.49188,6426.064179
mv_f0_n1621,4259.02137,3876.849305
mv_f0_n1622,4436.547547,3885.205227
mv_f0_n1623,2430.628412,2046.987419
mv_f0_n1624,4272.032396,4267.612148
mv_f0_n1625,5058.743317,2975.913156
mv_f0_n1626,6739.61818,3614.69112
mv_f0_n1627,3429.202775,5787.165396
mv_f0_n1628,2426.190823,3549.936281
mv_f0_n1629,3273.222611,2115.537107
mv_f0_n1630,4940.188634,2426.999184
mv_f0_n1631,7390.172455,4088.126957
mv_f0_n1632,5559.985585,2132.967709
mv_f0_n1633,3439.324964,5003.685402
mv_f0_n1634,2432.711251,2071.620983
mv_f0_n1635,6271.966811,1968.044324
mv_f0_n1636,4722.165304,2257.29529
mv_f0_n1637,2328.163228,2460.854158
mv_f0_n1638,3723.749746,1759.846009
mv_f0_n1639,3597.429297,2407.337972
mv_f0_n1640,4261.907883,6517.546576
mv_f0_n1641,4321.598958,6337.595763
mv_f0_n1642,4894.040012,2951.736961
mv_f0_n1643,4937.941926,2925.154265
mv_f0_n1644,4394.112619,4880.998915
mv_f0_n1645,4881.198004,2407.566976
mv_f0_n1646,3225.606556,1303.137072
mv_f0_n1647,3192.608735,5810.723901
mv_f0_n1648,4654.120908,5487.605098
mv_f0_n1649,2468.751479,2577.056927
mv_f0_n1650,4261.809159,6482.501878
mv_f0_n1651,5544.679273,2125.480677
mv_f0_n1652,3792.946374,6138.735063
mv_f0_n1653,3231.724558,562.610047
mv_f0_n1654,4837.955149,1813.76012
mv_f0_n1655,4879.49193,2952.758089
mv_f0_n1656,4825.939734,2650.545694
mv_f0_n1657,3815.24309,6063.833164
mv_f0_n1658,4736.660106,2310.570973
mv_f0_n1659,3229.083625,569.608135
mv_f0_n1660,1795.111419,2065.28901
mv_f0_n1661,7611.558795,3835.532005
mv_f0_n1662,2405.944849,2549.178265
mv_f0_n1663,4448.403877,5062.336544
mv_f0_n1664,3667.558546,1576.052166
mv_f0_n1665,3439.167587,4996.22817
mv_f0_n1666,7694.224952,3842.730505
mv_f0_n1667,3972.985881,2297.114916
mv_f0_n1668,4760.856091,2961.721182
mv_f0_n1669,2342.62491,3237.834677
mv_f0_n1670,2545.974333,2422.262801
mv_f0_n1671,4822.20648,2388.134121
mv_f0_n1672,4203.587506,3877.416958
mv_f0_n1673,4259.024504,3876.685568
mv_f0_n1674,5688.732923,2958.936353
mv_f0_n1675,4278.050555,3794.211611
mv_f0_n1676,3257.293927,1077.176214
mv_f0_n1677,3765.734033,4716.503827
mv_f0_n1678,3247.442558,3862.551405
mv_f0_n1679,2365.979375,3855.731791
mv_f0_n1680,3840.64123,2141.780993
mv_f0_n1681,3190.725724,4366.256047
mv_f0_n1682,4816.080194,2699.071624
mv_f0_n1683,4751.417501,2364.814663
mv_f0_n1684,2833.462005,4696.734017
mv_f0_n1685,4796.525151,2699.975497
mv_f0_n1686,4448.242695,4939.087424
mv_f0_n1687,3756.788841,4498.113739
mv_f0_n1688,2487.362931,4487.672481
mv_f0_n1689,1845.177704,4508.277083
mv_f0_n1690,4650.074551,6584.20333
mv_f0_n1691,2328.166138,2460.85756
mv_f0_n1692,5783.711424,1951.473793
mv_f0_n1693,3945.912085,1733.994064
mv_f0_n1694,4250.729863,2225.862194
mv_f0_n1695,5053.472283,2827.932651
mv_f0_n1696,2521.518888,4015.14634
mv_f0_n1697,3249.128708,2117.790068
mv_f0_n1698,5224.801461,2523.646821
mv_f0_n1699,4765.069983,1956.780105
mv_f0_n1700,3770.933294,4667.288201
mv_f0_n1701,5039.16175,3070.527614
mv_f0_n1702,4926.502879,2947.938461
mv_f0_n1703,393.661209,4394.067976
mv_f0_n1704,3196.655317,1312.517612
mv_f0_n1705,2407.251324,6540.138855
mv_f0_n1706,5225.013461,2523.720835
mv_f0_n1707,4676.679546,6155.630564
mv_f0_n1708,1813.740585,3722.419092
mv_f0_n1709,3776.457607,4619.705085
mv_f0_n1710,3663.612117,1535.640828
mv_f0_n1711,5782.891631,1974.269326
mv_f0_n1712,4930.393874,2803.165643
mv_f0_n1713,4980.354131,3141.917829
mv_f0_n1714,2263.477336,4035.088958
mv_f0_n1715,3207.317916,2457.120441
mv_f0_n1716,3319.575369,5755.883081
mv_f0_n1717,2321.682564,4014.88705
mv_f0_n1718,841.033975,5004.765232
mv_f0_n1719,3184.376469,3579.729768
mv_f0_n1720,4151.581236,2252.675677
mv_f0_n1721,4689.018082,6069.320695
mv_f0_n1722,4941.152148,2810.98193
mv_f0_n1723,3767.226764,4575.962739
mv_f0_n1724,6463.358617,2000.236342
mv_f0_n1725,3808.982681,6083.983975
mv_f0_n1726,3798.998532,1747.844401
mv_f0_n1727,4821.696516,2848.066132
mv_f0_n1728,5118.816449,2816.847951
mv_f0_n1729,2831.427746,5214.544237
mv_f0_n1730,3473.213851,4995.918188
mv_f0_n1731,5225.008312,2523.719053
mv_f0_n1732,2389.831028,3785.040171
mv_f0_n1733,4733.994099,1786.49203
mv_f0_n1734,6121.106661,1955.459027
mv_f0_n1735,5783.7112,1951.477842
mv_f0_n1736,3680.000591,474.065836
mv_f0_n1737,4083.700038,3872.448817
mv_f0_n1738,3966.042041,2882.331663
mv_f0_n1739,2975.910154,5776.580652
mv_f0_n1740,4305.844049,3069.459195
mv_f0_n1741,4955.68053,3004.500218
mv_f0_n1742,4789.212801,2867.082284
mv_f0_n1743,3102.44638,5786.535795
mv_f0_n1744,3811.181286,2138.743359
mv_f0_n1745,4156.411316,2971.75756
mv_f0_n1746,4821.700993,2848.063702
mv_f0_n1747,4654.116879,5487.602183
mv_f0_n1748,5238.61549,2487.584719
mv_f0_n1749,2608.089668,1376.054532
mv_f0_n1750,7052.650511,3661.629728
mv_f0_n1751,2660.854476,1559.875091
mv_f0_n1752,2419.484391,3478.496678
mv_f0_n1753,1953.115572,4035.694752
mv_f0_n1754,4945.560719,2960.948817
mv_f0_n1755,1900.689333,3988.590214
mv_f0_n1756,4943.544675,2758.042798
mv_f0_n1757,2493.180731,4571.323529
mv_f0_n1758,6049.758915,1944.262085
mv_f0_n1759,2183.092838,2023.487374
mv_f0_n1760,4493.018213,6632.79777
mv_f0_n1761,7078.493387,2483.524662
mv_f0_n1762,2407.247519,6540.13594
mv_f0_n1763,4953.515085,2994.079366
mv_f0_n1764,3264.317715,792.61816
mv_f0_n1765,2528.927248,3810.904992
mv_f0_n1766,5284.913206,2448.031833
mv_f0_n1767,3331.980421,4846.591186
mv_f0_n1768,4242.21715,6549.3239
mv_f0_n1769,4781.135533,3002.678294
mv_f0_n1770,3170.870674,1146.106497
mv_f0_n1771,2456.398168,3508.109954
mv_f0_n1772,7418.323154,3569.925378
mv_f0_n1773,5973.053636,1932.388332
mv_f0_n1774,2342.584378,3236.765988
mv_f0_n1775,4947.306193,2968.486864
mv_f0_n1776,3256.409241,792.375713
mv_f0_n1777,5326.183588,2412.772544
mv_f0_n1778,1814.779738,4548.518692
mv_f0_n1779,3273.154556,1033.707903
mv_f0_n1780,4702.491388,2875.614729
mv_f0_n1781,2484.229943,3606.540234
mv_f0_n1782,4950.901015,2982.169496
mv_f0_n1783,4972.990628,2850.579833
mv_f0_n1784,1935.191077,4041.761913
mv_f0_n1785,2603.045321,4186.133406
mv_f0_n1786,4061.431837,3275.494677
mv_f0_n1787,2477.338487,4730.302257
mv_f0_n1788,5375.231035,2369.097247
mv_f0_n1789,6548.40969,2938.264879
mv_f0_n1790,5965.451409,1988.079417
mv_f0_n1791,2342.582139,3236.769713
mv_f0_n1792,4534.886762,1961.520051
mv_f0_n1793,6548.40969,2936.399787
mv_f0_n1794,4744.668871,2870.728537
mv_f0_n1795,3986.4912,2879.919987
mv_f0_n1796,2524.364435,3752.935844
mv_f0_n1797,4534.935229,5076.445678
mv_f0_n1798,3957.112379,2952.086631
mv_f0_n1799,3551.912506,4367.146794
mv_f0_n1800,3129.399965,4192.960706
mv_f0_n1801,4655.115987,5699.930446
mv_f0_n1802,4286.909783,4211.701938
mv_f0_n1803,2291.048449,4788.577663
mv_f0_n1804,3983.683459,3464.900515
mv_f0_n1805,5835.363763,1932.3161
mv_f0_n1806,8028.248979,3937.392984
mv_f0_n1807,6673.416835,1820.341248
mv_f0_n1808,4935.121089,4357.21699
mv_f0_n1809,5459.69659,5907.109825
mv_f0_n1810,4722.697654,2964.623421
mv_f0_n1811,2496.601386,3657.589193
mv_f0_n1812,4722.504235,2964.535317
mv_f0_n1813,3731.718523,5671.290182
mv_f0_n1814,974.171108,4626.44663
mv_f0_n1815,2354.175205,4781.829795
mv_f0_n1816,5431.615878,2318.885758
mv_f0_n1817,4926.289088,2807.476569
mv_f0_n1818,5088.596708,5832.819632
mv_f0_n1819,4968.442841,2901.37534
mv_f0_n1820,6949.995181,2571.928127
mv_f0_n1821,5973.053188,1932.392381
mv_f0_n1822,2012.037615,4767.676359
mv_f0_n1823,4130.342506,1878.416727
mv_f0_n1824,4531.753885,2514.191864
mv_f0_n1825,2508.14856,3705.234662
mv_f0_n1826,2061.035672,4775.111007
mv_f0_n1827,3613.828489,2440.381786
mv_f0_n1828,1930.197995,4460.454272
mv_f0_n1829,2904.55656,5212.717463
mv_f0_n1830,1929.896449,4510.195281
mv_f0_n1831,2408.144769,4776.059003
mv_f0_n1832,5448.337016,2303.994778
mv_f0_n1833,3905.282432,3429.227517
mv_f0_n1834,4083.768625,5934.284704
mv_f0_n1835,5315.468968,5878.237568
mv_f0_n1836,3946.228294,3062.044403
mv_f0_n1837,3065.377297,4989.469937
mv_f0_n1838,2424.638013,3110.839261
mv_f0_n1839,2744.876022,4996.904981
mv_f0_n1840,4369.599865,3050.090636
mv_f0_n1841,7010.047125,4072.87684
mv_f0_n1842,4369.522632,3049.93694
mv_f0_n1843,3185.521986,3564.405294
mv_f0_n1844,5732.017894,1970.327658
mv_f0_n1845,3090.901781,5770.655349
mv_f0_n1846,3228.354945,566.534548
mv_f0_n1847,3733.332505,4454.473749
mv_f0_n1848,3546.901208,5418.164818
mv_f0_n1849,5160.932593,5847.300865
mv_f0_n1850,3284.522862,833.515114
mv_f0_n1851,3943.423631,3446.692939
mv_f0_n1852,3731.418908,5484.441787
mv_f0_n1853,2780.427553,4955.936606
mv_f0_n1854,3283.364809,953.201865
mv_f0_n1855,2492.626442,3050.356728
mv_f0_n1856,3203.465873,3430.426796
mv_f0_n1857,5474.343396,2255.691608
mv_f0_n1858,1490.609346,4559.402161
mv_f0_n1859,2097.811072,2010.092132
mv_f0_n1860,6852.037515,2618.100936
mv_f0_n1861,6267.157662,1952.412324
mv_f0_n1862,3337.391235,899.058587
mv_f0_n1863,4731.869034,1786.226497
mv_f0_n1864,4654.678332,5536.301657
mv_f0_n1865,4494.43497,3010.081359
mv_f0_n1866,4828.712888,2783.699587
mv_f0_n1867,4377.970172,3884.642756
mv_f0_n1868,4473.809181,2928.996655
mv_f0_n1869,5674.237254,1991.579918
mv_f0_n1870,3188.812127,3539.840561
mv_f0_n1871,4078.218455,6549.125505
mv_f0_n1872,8172.692883,4105.253575
mv_f0_n1873,3552.093753,5099.73089
mv_f0_n1874,3293.940856,840.926188
mv_f0_n1875,3715.587409,3145.775287
mv_f0_n1876,3378.207843,4371.990074
mv_f0_n1877,3534.277244,4902.40066
mv_f0_n1878,3677.759397,3114.572978
mv_f0_n1879,2546.074177,4053.515981
mv_f0_n1880,4844.176801,2787.173204
mv_f0_n1881,3176.289099,4363.777395
mv_f0_n1882,4318.026103,3882.158524
mv_f0_n1883,3200.308036,3454.008299
mv_f0_n1884,5631.133195,2009.438406
mv_f0_n1885,3584.223369,3444.919198
mv_f0_n1886,1970.144889,4804.512931
mv_f0_n1887,6798.915056,2664.455298
mv_f0_n1888,3334.355851,892.51867
mv_f0_n1889,3652.532037,440.451203
mv_f0_n1890,3669.016662,5460.833571
mv_f0_n1891,4934.991471,2807.494053
mv_f0_n1892,6777.741022,2683.179112
mv_f0_n1893,5500.420742,2207.250453
mv_f0_n1894,3191.7067,3518.225358
mv_f0_n1895,3780.297533,5203.442363
mv_f0_n1896,6777.745947,2683.180894
mv_f0_n1897,6647.245046,2802.128805
mv_f0_n1898,1493.251847,4617.120764
mv_f0_n1899,6879.733264,4056.098109
mv_f0_n1900,6267.158334,1952.416373
mv_f0_n1901,3299.369579,845.41397
mv_f0_n1902,3197.628821,3474.011722
mv_f0_n1903,5599.806666,2022.63501
mv_f0_n1904,3552.049652,5098.994317
mv_f0_n1905,5499.329625,5915.044178
mv_f0_n1906,5693.055306,3439.639293
mv_f0_n1907,5510.017605,5872.072253
mv_f0_n1908,6698.08498,2755.688122
mv_f0_n1909,3331.496425,886.153665
mv_f0_n1910,4259.922426,3828.525243
mv_f0_n1911,6628.412723,1749.736185
mv_f0_n1912,3459.629591,5043.455626
mv_f0_n1913,4940.759489,3015.936368
mv_f0_n1914,3597.902967,5393.442172
mv_f0_n1915,7574.187271,3344.756165
mv_f0_n1916,4946.675566,3024.947075
mv_f0_n1917,2802.932799,1960.274599
mv_f0_n1918,5525.522709,2160.619796
mv_f0_n1919,4987.376743,6335.950054
mv_f0_n1920,3194.866105,3494.643694
mv_f0_n1921,3328.64573,879.291133
mv_f0_n1922,3545.202605,2318.308381
mv_f0_n1923,5570.160914,2077.702081
mv_f0_n1924,7057.338381,2009.988406
mv_f0_n1925,3308.077027,852.004741
mv_f0_n1926,3664.865228,3084.971274
mv_f0_n1927,3705.32161,3080.716635
mv_f0_n1928,5058.743317,2977.778249
mv_f0_n1929,4751.620099,5937.037384
mv_f0_n1930,5205.313778,2668.823353
mv_f0_n1931,4321.598958,6339.460856
mv_f0_n1932,4575.354057,5679.502214
mv_f0_n1933,4960.478485,2943.586877
mv_f0_n1934,3091.63561,5700.645714
mv_f0_n1935,3239.357007,615.046801
mv_f0_n1936,3320.000069,860.808631
mv_f0_n1937,4665.454291,3109.65391
mv_f0_n1938,6112.191914,2853.782506
mv_f0_n1939,4665.401011,3109.812788
mv_f0_n1940,2133.798832,1933.714422
mv_f0_n1941,4654.466667,6564.274281
mv_f0_n1942,3122.767964,5778.50954
mv_f0_n1943,4120.99973,6070.435758
mv_f0_n1944,2012.123103,1885.097376
mv_f0_n1945,2194.783425,1545.480349
mv_f0_n1946,1909.789355,4004.323353
mv_f0_n1947,7420.752759,1889.89288
mv_f0_n1948,2832.397109,5213.859659
mv_f0_n1949,2871.819458,2112.363748
mv_f0_n1950,3277.644838,938.482881
mv_f0_n1951,7046.744201,3958.594787
mv_f0_n1952,3194.453746,1675.396683
mv_f0_n1953,7057.33659,2009.984519
mv_f0_n1954,3320.408035,4692.951875
mv_f0_n1955,4654.683928,5536.301657
mv_f0_n1956,4736.694805,5899.052873
