bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv291_f0_c0,A,7319,0.4156921938165305,39,15.963815299166377,20.68455993908516,-15.963815299166377
mv_f0_lv208_f0_c4,A,6051,0.4156921938165305,39,15.829117984057703,26.028070534414084,-15.829117984057703
mv_f0_lv208_f0_c2,A,6047,0.4156921938165305,39,15.796782065398707,25.977750196330167,-15.796782065398707
mv_f0_lv208_f0_c0,A,6043,0.4156921938165305,39,15.795137768451383,26.017020361867285,-15.795137768451383
mv_f0_lv607_f0_c0,A,10759,0.4156921938165305,39,15.79154803561576,26.69189869757018,-15.79154803561576
mv_f0_lv208_f0_n4,A,6050,0.4156921938165305,39,15.789742065687168,25.930247075407266,-15.789742065687168
mv_f0_lv208_f0_c3,A,6049,0.4156921938165305,39,15.787439035981416,25.9553709216232,-15.787439035981416
mv_f0_lv208_f0_n3,A,6048,0.4156921938165305,39,15.784974590252997,25.935361357718126,-15.784974590252997
mv_f0_lv208_f0_n5,A,6052,0.4156921938165305,39,15.782019539183379,25.894088566348067,-15.782019539183379
mv_f0_lv208_f0_n2,A,6046,0.4156921938165305,39,15.77943056383242,25.934129557863436,-15.77943056383242
mv_f0_lv208_f0_n1,A,6044,0.4156921938165305,39,15.76839529319859,25.919088464644815,-15.76839529319859
mv_f0_lv208_f0_c1,A,6045,0.4156921938165305,39,15.765711915630737,25.957884677909323,-15.765711915630737
mv_f0_lv208_f0_n0,A,6042,0.4156921938165305,39,15.758228337520872,25.89181369343929,-15.758228337520872
mv_f0_lv208_f0_c5,A,6053,0.4156921938165305,39,15.757644556441615,25.779842964349708,-15.757644556441615
mv_f0_lv607_f0_n0,A,10758,0.4156921938165305,39,15.755278778254679,26.548215130101564,-15.755278778254679
mv_f0_lv581_f0_c1,A,10555,0.4156921938165305,39,15.753234399426832,25.056525412916113,-15.753234399426832
mv_f0_lv581_f0_c2,A,10557,0.4156921938165305,39,15.749853436490612,25.009190480050325,-15.749853436490612
mv_f0_lv285_f0_c0,A,7221,0.4156921938165305,39,15.746428989407391,24.316537920418188,-15.746428989407391
mv_f0_lv581_f0_c0,A,10553,0.4156921938165305,39,15.744251098908284,24.998257209042333,-15.744251098908284
mv_f0_lv607_busbar,A,4233,0.4156921938165305,39,15.743785885148501,26.502698249709027,-15.743785885148501
mv_f0_lv581_f0_n2,A,10556,0.4156921938165305,39,15.740168253033263,25.00072434647251,-15.740168253033263
mv_f0_lv581_f0_n1,A,10554,0.4156921938165305,39,15.737096161275012,24.99803863964037,-15.737096161275012
mv_f0_lv208_busbar,A,3834,0.4156921938165305,39,15.736391683174725,25.824996949576864,-15.736391683174725
mv_f0_lv581_f0_n0,A,10552,0.4156921938165305,39,15.72890748300295,24.976819215416402,-15.72890748300295
mv_f0_lv581_busbar,A,4207,0.4156921938165305,39,15.715855939001798,24.948819760254423,-15.715855939001798
mv_f0_lv285_f0_c1,A,7223,0.4156921938165305,39,15.70907986107563,24.25409260951162,-15.70907986107563
mv_f0_lv285_f0_n1,A,7222,0.4156921938165305,39,15.707300453277208,24.242869863201054,-15.707300453277208
mv_f0_lv285_f0_n0,A,7220,0.4156921938165305,39,15.706736336998778,24.239312325212342,-15.706736336998778
mv_f0_lv285_busbar,A,3911,0.4156921938165305,39,15.693582355353502,24.211262275428794,-15.693582355353502
mv_f0_lv399_f0_c1,A,8313,0.4156921938165305,39,15.500034985672524,23.76996280890047,-15.500034985672524
mv_f0_lv399_f0_c4,A,8319,0.4156921938165305,39,15.498527542943608,23.759359971098014,-15.498527542943608
mv_f0_lv399_f0_c5,A,8321,0.4156921938165305,39,15.497864971355575,23.76508172462714,-15.497864971355575
mv_f0_lv399_f0_n5,A,8320,0.4156921938165305,39,15.490798441786378,23.737814894051887,-15.490798441786378
