bus_name,pp_bus_idx,N,MAPE_%,Max_%,MeanSigned_%,MAE_pu,MaxAbsDiff_pu
mv_f0_lv513_f0_c0,11647,48,11.04080730276875,16.368001018446588,-11.04080730276875,0.11479539671544425,0.17242099491630047
mv_f0_lv555_busbar,4389,48,11.039540280325866,16.505259721074665,-11.039540280325866,0.11455248643894371,0.1735870248236182
mv_f0_lv303_busbar,4137,48,11.038995459988357,16.49512887604091,-11.038995459988357,0.11497594338411961,0.17430707394906364
mv_f0_lv513_f0_c1,11649,48,11.038844276821502,16.35883372705508,-11.038844276821502,0.11476757816879095,0.17229289292463257
mv_f0_lv572_f0_n0,12596,48,11.038043151723564,16.47838070104146,-11.038043151723564,0.11467835067948891,0.17353425465493466
mv_f0_lv324_f0_c0,9125,48,11.037872533718568,16.384979031086967,-11.037872533718568,0.11418153636745894,0.17005058182139332
mv_f0_lv186_f0_n0,6578,48,11.035659376764784,16.645888697178886,-11.035659376764784,0.11450309432879456,0.17542445676828422
mv_f0_lv322_f0_c0,9089,48,11.033264227461075,16.45384264900657,-11.033264227461075,0.11492717242561312,0.17382460697124247
mv_f0_lv303_f0_n0,8552,48,11.03255770320007,16.486903017409155,-11.03255770320007,0.11489685606583666,0.1741953005337521
mv_f0_lv628_busbar,4462,48,11.032093861944778,16.488221026141744,-11.032093861944778,0.11504227399208411,0.1746704505341673
mv_f0_lv332_busbar,4166,48,11.030855323296498,16.233803929060617,-11.030855323296498,0.11392388576629357,0.16990712053557588
mv_f0_lv303_f0_n1,8554,48,11.03062929469732,16.483785039256365,-11.03062929469732,0.11487312261983518,0.1741531721984737
mv_f0_lv680_busbar,4514,48,11.030036765791422,16.673990774202554,-11.030036765791422,0.1166880339176496,0.17883714500446224
mv_f0_lv628_f0_n0,13294,48,11.029266863573454,16.487520134266312,-11.029266863573454,0.11500768678806846,0.1746601195458688
mv_f0_lv680_f0_n0,13560,48,11.026799087044722,16.664145539119218,-11.026799087044722,0.11664602915773749,0.17870361374897692
mv_f0_lv186_f0_n1,6580,48,11.02620416460933,16.643017058309223,-11.02620416460933,0.11438809117051872,0.17538008317968135
mv_f0_lv303_f0_c1,8555,48,11.024193270194734,16.473232933390143,-11.024193270194734,0.11479462355580898,0.17401275712824305
mv_f0_lv555_f0_n0,12276,48,11.022927930376762,16.48509781074392,-11.022927930376762,0.11434984296702222,0.17331704894249256
mv_f0_lv186_f0_n2,6582,48,11.020894451747466,16.64130200254204,-11.020894451747466,0.11432365639390207,0.1753513006729982
mv_f0_lv186_f0_c0,6579,48,11.019946398755176,16.61676789664548,-11.019946398755176,0.11431021832487077,0.1750384063973507
mv_f0_lv628_f0_c0,13295,48,11.019903906486041,16.48492438004918,-11.019903906486041,0.11489400959207718,0.17462346389178118
mv_f0_lv538_busbar,4372,48,11.018166296770929,16.652992727738546,-11.018166296770929,0.11623943756092052,0.1779673039298585
mv_f0_lv186_f0_n3,6584,48,11.017680285758209,16.639756581731408,-11.017680285758209,0.11428458081409228,0.17532924216767187
mv_f0_lv358_busbar,4192,48,11.017508327836529,17.079708364422785,-11.017508327836529,0.11631719783473622,0.18356077830530826
mv_f0_lv303_f0_c0,8553,48,11.017414359223729,16.469446870258206,-11.017414359223729,0.11471280650066522,0.17396154975012812
mv_f0_lv572_f0_c0,12597,48,11.016465404221373,16.448819281858707,-11.016465404221373,0.11441613656052636,0.17314478406662548
mv_f0_lv186_f0_n4,6586,48,11.016280906210445,16.63980408347019,-11.016280906210445,0.1142674026646409,0.1753285960199552
mv_f0_lv680_f0_c0,13561,48,11.015623226984212,16.631306933958836,-11.015623226984212,0.11650341099271078,0.17826357929391834
mv_f0_lv186_f0_c2,6583,48,11.013848585964288,16.639544740657996,-11.013848585964288,0.11423917437054008,0.1753172316543734
mv_f0_lv538_f0_n0,11970,48,11.013569727568296,16.644331656582818,-11.013569727568296,0.11618140387932767,0.17784993429446372
mv_f0_lv555_f0_n1,12278,48,11.013094971093528,16.474925618292755,-11.013094971093528,0.11422978672198249,0.17318011518892262
mv_f0_lv186_f0_c1,6581,48,11.01242638009289,16.639112984503516,-11.01242638009289,0.11422152189192475,0.17532823052499302
mv_f0_lv186_f0_c3,6585,48,11.011682562823603,16.6343944528289,-11.011682562823603,0.11421270759683085,0.1752581619665231
mv_f0_lv186_f0_c4,6587,48,11.011534034060785,16.63962112390616,-11.011534034060785,0.11420976637454999,0.17532305425918115
mv_f0_lv358_f0_n0,9544,48,11.007692051153313,17.080616467022892,-11.007692051153313,0.11619563917074453,0.18355938756622858
mv_f0_lv393_busbar,4227,48,11.006951505538083,16.54318458205588,-11.006951505538083,0.11634819639238399,0.17741865459625605
mv_f0_lv624_f0_c3,13269,48,11.005683996644999,15.609207516352527,-11.005683996644999,0.11606244470150029,0.16483224777228045
mv_f0_lv332_f0_n0,9204,48,11.005486439306397,16.199936633615778,-11.005486439306397,0.1136136595243525,0.16946568107001658
mv_f0_lv624_f0_c0,13263,48,11.005351944481832,15.600248735532652,-11.005351944481832,0.116072886996416,0.16475357511457067
mv_f0_lv624_busbar,4458,48,11.005206189969003,15.601035749321136,-11.005206189969003,0.11608459543493761,0.16479487048381536
mv_f0_lv624_f0_n3,13268,48,11.00513601045138,15.607696203830713,-11.00513601045138,0.11605941247195233,0.16481963833828728
mv_f0_lv624_f0_n0,13262,48,11.005121124191872,15.60260075735121,-11.005121124191872,0.1160729160593334,0.16478965078790309
mv_f0_lv624_f0_n1,13264,48,11.00495486374688,15.605122223046239,-11.00495486374688,0.11606134571042855,0.1647989594962952
mv_f0_lv624_f0_n2,13266,48,11.00492865955565,15.607126855234645,-11.00492865955565,0.11605829262275967,0.1648149465633093
mv_f0_lv22_busbar,3856,48,11.004847802966452,16.629146572206004,-11.004847802966452,0.11592794629509234,0.1777511513938237
mv_f0_lv624_f0_c1,13265,48,11.004590697795607,15.606487695256886,-11.004590697795607,0.11603926857775515,0.16478198049956172
mv_f0_lv624_f0_c2,13267,48,11.004368658188723,15.610952288025969,-11.004368658188723,0.11604802904555898,0.1648455460180377
mv_f0_lv555_f0_c0,12277,48,11.000327037035378,16.451625779087134,-11.000327037035378,0.11407698784097353,0.1728773001665722
mv_f0_lv538_f0_c0,11971,48,10.998029948970277,16.615350855944435,-10.998029948970277,0.11598760245630606,0.17746220167893734
mv_f0_lv393_f0_n0,10072,48,10.996643206809656,16.52012501966866,-10.996643206809656,0.11621707770159034,0.1771160489128636
mv_f0_lv635_busbar,4469,48,10.994001952572455,16.701578973905267,-10.994001952572455,0.11624222504517034,0.17911633735495436
mv_f0_lv393_f0_c0,10073,48,10.992206932892715,16.51514317740716,-10.992206932892715,0.11616001116176321,0.17704885073274124
mv_f0_lv635_f0_n0,13326,48,10.990627397629149,16.69650925717599,-10.990627397629149,0.11619983478135736,0.17904646011133574
mv_f0_lv559_busbar,4393,48,10.990138775405148,16.725542479087217,-10.990138775405148,0.11616002013345988,0.17967730198539744
