phase,dss_name,pp_index,n,mae,rmse,max_ae,mbe
a,mv_f0_l1189,1189,0,,,,
a,mv_f0_l119,119,0,,,,
a,mv_f0_l1190,1190,0,,,,
a,mv_f0_l1191,1191,0,,,,
a,mv_f0_l1192,1192,0,,,,
a,mv_f0_l1193,1193,0,,,,
a,mv_f0_l1194,1194,0,,,,
a,mv_f0_l1195,1195,0,,,,
a,mv_f0_l1196,1196,0,,,,
a,mv_f0_l1197,1197,48,0.03688055103285277,0.04471597050551947,0.10310055098270737,0.03035276615302544
a,mv_f0_l1198,1198,0,,,,
a,mv_f0_l1199,1199,48,0.04974531715175782,0.05907872603685793,0.12600964093575462,0.04828380793958271
a,mv_f0_l12,12,0,,,,
a,mv_f0_l120,120,0,,,,
a,mv_f0_l1200,1200,0,,,,
a,mv_f0_l1201,1201,0,,,,
a,mv_f0_l1202,1202,0,,,,
a,mv_f0_l1203,1203,0,,,,
a,mv_f0_l1204,1204,0,,,,
a,mv_f0_l1205,1205,0,,,,
a,mv_f0_l1206,1206,0,,,,
a,mv_f0_l1207,1207,0,,,,
a,mv_f0_l1208,1208,0,,,,
a,mv_f0_l1209,1209,0,,,,
a,mv_f0_l121,121,0,,,,
a,mv_f0_l1210,1210,0,,,,
a,mv_f0_l1211,1211,0,,,,
a,mv_f0_l1212,1212,0,,,,
a,mv_f0_l1213,1213,0,,,,
a,mv_f0_l1214,1214,0,,,,
a,mv_f0_l1215,1215,0,,,,
a,mv_f0_l1216,1216,0,,,,
a,mv_f0_l1217,1217,0,,,,
a,mv_f0_l1218,1218,0,,,,
a,mv_f0_l1219,1219,0,,,,
a,mv_f0_l122,122,0,,,,
a,mv_f0_l1220,1220,0,,,,
a,mv_f0_l1221,1221,0,,,,
a,mv_f0_l1222,1222,0,,,,
a,mv_f0_l1223,1223,0,,,,
a,mv_f0_l1224,1224,0,,,,
a,mv_f0_l1225,1225,0,,,,
a,mv_f0_l1226,1226,0,,,,
a,mv_f0_l1227,1227,0,,,,
a,mv_f0_l1228,1228,0,,,,
a,mv_f0_l1229,1229,0,,,,
a,mv_f0_l123,123,0,,,,
a,mv_f0_l1230,1230,48,0.028805638827959362,0.036322913970436015,0.07797962124029972,0.028805638827959362
a,mv_f0_l1231,1231,48,0.02870819809649161,0.036249192800229625,0.07789101559793987,0.02870819809649161
a,mv_f0_l1232,1232,0,,,,
a,mv_f0_l1233,1233,0,,,,
a,mv_f0_l1234,1234,0,,,,
a,mv_f0_l1235,1235,0,,,,
a,mv_f0_l1236,1236,0,,,,
a,mv_f0_l1237,1237,0,,,,
a,mv_f0_l1238,1238,0,,,,
a,mv_f0_l1239,1239,0,,,,
a,mv_f0_l124,124,0,,,,
a,mv_f0_l1240,1240,0,,,,
a,mv_f0_l1241,1241,0,,,,
a,mv_f0_l1242,1242,0,,,,
a,mv_f0_l1243,1243,0,,,,
a,mv_f0_l1244,1244,0,,,,
a,mv_f0_l1245,1245,0,,,,
a,mv_f0_l1246,1246,0,,,,
a,mv_f0_l1247,1247,0,,,,
a,mv_f0_l1248,1248,0,,,,
a,mv_f0_l1249,1249,0,,,,
a,mv_f0_l125,125,0,,,,
a,mv_f0_l1250,1250,0,,,,
a,mv_f0_l1251,1251,0,,,,
a,mv_f0_l1252,1252,0,,,,
a,mv_f0_l1253,1253,0,,,,
a,mv_f0_l1254,1254,0,,,,
a,mv_f0_l1255,1255,0,,,,
a,mv_f0_l1256,1256,0,,,,
a,mv_f0_l1257,1257,0,,,,
a,mv_f0_l1258,1258,0,,,,
a,mv_f0_l1259,1259,0,,,,
a,mv_f0_l126,126,0,,,,
a,mv_f0_l1260,1260,0,,,,
a,mv_f0_l1261,1261,0,,,,
a,mv_f0_l1262,1262,0,,,,
a,mv_f0_l1263,1263,0,,,,
a,mv_f0_l1264,1264,0,,,,
a,mv_f0_l1265,1265,0,,,,
a,mv_f0_l1266,1266,0,,,,
a,mv_f0_l1267,1267,0,,,,
a,mv_f0_l1268,1268,0,,,,
a,mv_f0_l1269,1269,0,,,,
a,mv_f0_l127,127,0,,,,
a,mv_f0_l1270,1270,0,,,,
a,mv_f0_l1271,1271,0,,,,
a,mv_f0_l1272,1272,0,,,,
a,mv_f0_l1273,1273,0,,,,
a,mv_f0_l1274,1274,0,,,,
a,mv_f0_l1275,1275,0,,,,
a,mv_f0_l1276,1276,0,,,,
a,mv_f0_l1277,1277,0,,,,
a,mv_f0_l1278,1278,0,,,,
a,mv_f0_l1279,1279,0,,,,
a,mv_f0_l128,128,0,,,,
a,mv_f0_l1280,1280,0,,,,
a,mv_f0_l1281,1281,0,,,,
a,mv_f0_l1282,1282,0,,,,
a,mv_f0_l1283,1283,0,,,,
a,mv_f0_l1284,1284,0,,,,
a,mv_f0_l1285,1285,0,,,,
a,mv_f0_l1286,1286,0,,,,
a,mv_f0_l1287,1287,0,,,,
a,mv_f0_l1288,1288,0,,,,
a,mv_f0_l1289,1289,0,,,,
a,mv_f0_l129,129,0,,,,
a,mv_f0_l1290,1290,0,,,,
a,mv_f0_l1291,1291,0,,,,
a,mv_f0_l1292,1292,48,0.04140758033098318,0.04140851722531343,0.04187646411204041,-0.04140758033098318
a,mv_f0_l1293,1293,0,,,,
a,mv_f0_l1294,1294,0,,,,
a,mv_f0_l1295,1295,0,,,,
a,mv_f0_l1296,1296,0,,,,
a,mv_f0_l1297,1297,0,,,,
a,mv_f0_l1298,1298,0,,,,
a,mv_f0_l1299,1299,0,,,,
a,mv_f0_l13,13,0,,,,
a,mv_f0_l130,130,0,,,,
a,mv_f0_l1300,1300,0,,,,
a,mv_f0_l1301,1301,0,,,,
a,mv_f0_l1302,1302,0,,,,
a,mv_f0_l1303,1303,0,,,,
a,mv_f0_l1304,1304,0,,,,
a,mv_f0_l1305,1305,0,,,,
a,mv_f0_l1306,1306,0,,,,
a,mv_f0_l1307,1307,0,,,,
a,mv_f0_l1308,1308,0,,,,
a,mv_f0_l1309,1309,0,,,,
a,mv_f0_l131,131,0,,,,
a,mv_f0_l1310,1310,0,,,,
a,mv_f0_l1311,1311,0,,,,
a,mv_f0_l1312,1312,0,,,,
a,mv_f0_l1313,1313,0,,,,
a,mv_f0_l1314,1314,0,,,,
a,mv_f0_l1315,1315,0,,,,
a,mv_f0_l1316,1316,0,,,,
a,mv_f0_l1317,1317,0,,,,
a,mv_f0_l1318,1318,0,,,,
a,mv_f0_l1319,1319,48,0.11337807616842403,0.1380150471470089,0.2885193268016344,0.11337807616842403
a,mv_f0_l132,132,0,,,,
a,mv_f0_l1320,1320,0,,,,
a,mv_f0_l1321,1321,0,,,,
a,mv_f0_l1322,1322,0,,,,
a,mv_f0_l1323,1323,0,,,,
a,mv_f0_l1324,1324,0,,,,
a,mv_f0_l1325,1325,0,,,,
a,mv_f0_l1326,1326,48,0.11026419386485424,0.13554257167420763,0.28559719529249405,0.11026419386485424
a,mv_f0_l1327,1327,48,0.15629430799967656,0.17903294418859875,0.3528766338120537,-0.15629430799967656
a,mv_f0_l1328,1328,48,0.10606220616293904,0.13229689098373296,0.28178047193929956,0.10606220616293904
a,mv_f0_l1329,1329,48,0.15431187018866296,0.1782113597540502,0.3528403067860246,-0.15431187018866296
a,mv_f0_l133,133,0,,,,
a,mv_f0_l1330,1330,0,,,,
a,mv_f0_l1331,1331,0,,,,
a,mv_f0_l1332,1332,0,,,,
a,mv_f0_l1333,1333,0,,,,
a,mv_f0_l1334,1334,0,,,,
a,mv_f0_l1335,1335,0,,,,
a,mv_f0_l1336,1336,0,,,,
a,mv_f0_l1337,1337,0,,,,
a,mv_f0_l1338,1338,0,,,,
a,mv_f0_l1339,1339,0,,,,
a,mv_f0_l134,134,0,,,,
a,mv_f0_l1340,1340,0,,,,
a,mv_f0_l1341,1341,0,,,,
a,mv_f0_l1342,1342,0,,,,
a,mv_f0_l1343,1343,0,,,,
a,mv_f0_l1344,1344,0,,,,
a,mv_f0_l1345,1345,0,,,,
a,mv_f0_l1346,1346,0,,,,
a,mv_f0_l1347,1347,0,,,,
a,mv_f0_l1348,1348,0,,,,
a,mv_f0_l1349,1349,0,,,,
a,mv_f0_l135,135,0,,,,
a,mv_f0_l1350,1350,0,,,,
a,mv_f0_l1351,1351,0,,,,
a,mv_f0_l1352,1352,0,,,,
a,mv_f0_l1353,1353,0,,,,
