phase,dss_name,pp_index,n,mae,rmse,max_ae,mbe
b,mv_f0_lv_bunting_mckane,298,0,,,,
b,mv_f0_lv_caladenia_wallan,308,0,,,,
b,mv_f0_lv_cameron_merriang_2,154,0,,,,
b,mv_f0_lv_cassette_desmodium,476,0,,,,
b,mv_f0_lv_cavallo_l734_valley,549,0,,,,
b,mv_f0_lv_cavallo_l740_valley,564,0,,,,
b,mv_f0_lv_clarkes_rd_p112,383,0,,,,
b,mv_f0_lv_clarkes_rd_p114,371,0,,,,
b,mv_f0_lv_craig_valley,542,0,,,,
b,mv_f0_lv_design_mcinerney,418,0,,,,
b,mv_f0_lv_dixon_wildwood,397,0,,,,
b,mv_f0_lv_donnybrk-langley_pk,76,0,,,,
b,mv_f0_lv_donnybrook_hume,630,0,,,,
b,mv_f0_lv_donnybrook_hunter,585,0,,,,
b,mv_f0_lv_donnybrook_n661,449,48,3.106381109220257,3.1465514789286053,4.665470593272562,3.106381109220257
b,mv_f0_lv_donnybrook_p106a,690,0,,,,
b,mv_f0_lv_donnybrook_p108a,231,0,,,,
b,mv_f0_lv_donnybrook_p255,312,0,,,,
b,mv_f0_lv_donnybrook_williams,357,0,,,,
b,mv_f0_lv_dry_ck_lyn,498,0,,,,
b,mv_f0_lv_durant_oakley,264,48,0.7977462277801305,0.9808792122582937,2.9018822536731896,0.4165378197095973
b,mv_f0_lv_eastern_lookout,363,0,,,,
b,mv_f0_lv_eastern_ridge/emilia,206,0,,,,
b,mv_f0_lv_eastern_ridge/villa,221,0,,,,
b,mv_f0_lv_elizabeth_2_merriang,73,0,,,,
b,mv_f0_lv_epping_kilmore_p390,315,0,,,,
b,mv_f0_lv_eucalypt_station,62,0,,,,
b,mv_f0_lv_ferwerda_dalls,395,0,,,,
b,mv_f0_lv_fina_valley,319,0,,,,
b,mv_f0_lv_fiona_hilaire,454,0,,,,
b,mv_f0_lv_fir_crystal,367,0,,,,
b,mv_f0_lv_fitzroy_tambo,699,0,,,,
b,mv_f0_lv_fourth_2nd,417,0,,,,
b,mv_f0_lv_fourth_ave_32413,19,0,,,,
b,mv_f0_lv_fourth_ave_32414,37,0,,,,
b,mv_f0_lv_fourth_ave_32416,50,0,,,,
b,mv_f0_lv_fourth_ave_32417,58,0,,,,
b,mv_f0_lv_fourth_ave_32419,75,0,,,,
b,mv_f0_lv_freeway_offset,428,0,,,,
b,mv_f0_lv_glen_robin_tafe,608,0,,,,
b,mv_f0_lv_glenburnie_forth,584,0,,,,
b,mv_f0_lv_glenburnie_junction,481,0,,,,
b,mv_f0_lv_glenburnie_p102,382,0,,,,
b,mv_f0_lv_glenburnie_p2a_wallan,500,0,,,,
b,mv_f0_lv_glenburnie_p3_wallan,566,0,,,,
b,mv_f0_lv_goding/pump,707,0,,,,
b,mv_f0_lv_goding_1,554,0,,,,
b,mv_f0_lv_goding_2,601,0,,,,
b,mv_f0_lv_goodman_fitzpatrick,368,48,6.969726798556611,7.429331163766582,11.594362811642966,6.969726798556611
b,mv_f0_lv_grandview_merriang,627,0,,,,
b,mv_f0_lv_guava_sequoia,557,0,,,,
b,mv_f0_lv_heytesbury_williams,349,0,,,,
b,mv_f0_lv_hume_nth_serv_centre,673,0,,,,
b,mv_f0_lv_hume_sth_serv_centre,92,0,,,,
b,mv_f0_lv_hyndman_wildwood,33,0,,,,
b,mv_f0_lv_inglis_klandy,215,0,,,,
b,mv_f0_lv_jenkins_5765704,658,0,,,,
b,mv_f0_lv_junct_p12_glenburnie,149,0,,,,
b,mv_f0_lv_junction_glenburnie,490,0,,,,
b,mv_f0_lv_kauri_black_flat,337,0,,,,
b,mv_f0_lv_kilmore_wandong_crb,514,0,,,,
b,mv_f0_lv_laffan_william,345,0,,,,
b,mv_f0_lv_lookout_valley,279,0,,,,
b,mv_f0_lv_mcnaughton_randall,266,0,,,,
b,mv_f0_lv_merriang_eddy,169,0,,,,
b,mv_f0_lv_merriang_p134,120,0,,,,
b,mv_f0_lv_merriang_p163,67,0,,,,
b,mv_f0_lv_merriang_p169,119,0,,,,
b,mv_f0_lv_merriang_p190,34,0,,,,
b,mv_f0_lv_merriang_p198,577,0,,,,
b,mv_f0_lv_merriang_p223,184,0,,,,
b,mv_f0_lv_merriang_p9e_hadfld,385,0,,,,
b,mv_f0_lv_millbrook_warren,159,0,,,,
b,mv_f0_lv_mmbw_jacks_ck,200,0,,,,
b,mv_f0_lv_mountain_baden,384,0,,,,
b,mv_f0_lv_mountain_eucalypt,251,0,,,,
b,mv_f0_lv_mountain_water_treat,391,0,,,,
b,mv_f0_lv_mulgrave_litoria,320,0,,,,
b,mv_f0_lv_newbridge_tower,305,0,,,,
b,mv_f0_lv_nth_mountain_12267,632,0,,,,
b,mv_f0_lv_panuzzo_grandview,416,0,,,,
b,mv_f0_lv_patterson_mitchell,570,0,,,,
b,mv_f0_lv_plenty_valley_lot_8,471,0,,,,
b,mv_f0_lv_rail_affleck,484,0,,,,
b,mv_f0_lv_rail_p1_st_mountain,331,0,,,,
b,mv_f0_lv_samson_brook_richmnd,155,0,,,,
b,mv_f0_lv_saunders_merriang,474,0,,,,
b,mv_f0_lv_scanlons_broadford,652,0,,,,
b,mv_f0_lv_sewer_pump_broadford,177,0,,,,
b,mv_f0_lv_shell_bunker_hill,99,0,,,,
b,mv_f0_lv_spring_p2_donnybrook,657,0,,,,
b,mv_f0_lv_st_george_court,692,0,,,,
b,mv_f0_lv_station_wallan_rly,408,0,,,,
b,mv_f0_lv_taponga_kiewa,616,0,,,,
b,mv_f0_lv_toorourrong_jack,443,0,,,,
b,mv_f0_lv_toscana/eastern_ridg,236,0,,,,
b,mv_f0_lv_trophis_pascal,536,0,,,,
b,mv_f0_lv_tuxworth_moxham,356,48,1.596978887667312,1.7537129173842416,2.781112433013661,1.5859972218283929
b,mv_f0_lv_valley_1_eastern,248,0,,,,
b,mv_f0_lv_valley_1_william,32,0,,,,
b,mv_f0_lv_valley_fina,182,0,,,,
b,mv_f0_lv_valley_outlook,179,0,,,,
b,mv_f0_lv_valley_william,97,0,,,,
b,mv_f0_lv_wallan_caladenia_2n,691,0,,,,
b,mv_f0_lv_wallan_commercial,293,0,,,,
b,mv_f0_lv_wallan_fir,113,0,,,,
b,mv_f0_lv_wallan_gas_&_fuel,183,0,,,,
b,mv_f0_lv_wallan_glenburnie,61,0,,,,
b,mv_f0_lv_wallan_p33_merriang,362,0,,,,
b,mv_f0_lv_wallan_rly_station,433,0,,,,
b,mv_f0_lv_wallan_sewer_pump,437,0,,,,
b,mv_f0_lv_wallan_walnut,265,0,,,,
b,mv_f0_lv_wallan_whitt_p14,571,0,,,,
b,mv_f0_lv_wallara_water_buklnd,18,0,,,,
b,mv_f0_lv_wandong_plaza,444,0,,,,
b,mv_f0_lv_wandong_union,573,0,,,,
b,mv_f0_lv_wildwood_aqueduct,672,0,,,,
b,mv_f0_lv_wildwood_p22a,214,0,,,,
b,mv_f0_lv_wildwood_p9_wal-whit,700,0,,,,
b,mv_f0_lv_william_heytesbury,522,0,,,,
b,mv_f0_lv_willow_black_flat,352,0,,,,
b,mv_f0_lv_wills_-_475680,168,0,,,,
b,mv_f0_lv_wills_31682,180,0,,,,
b,mv_f0_lv_woodlands_912095,535,0,,,,
b,mv_f0_lv_yan_yean_tarago,227,0,,,,
c,mv_f0_lv_arno_valley,261,0,,,,
c,mv_f0_lv_balmain_blue_lake,409,0,,,,
c,mv_f0_lv_barro_3e_donnybrook,467,0,,,,
c,mv_f0_lv_barro_donnybrook,269,0,,,,
c,mv_f0_lv_bells_eltes,618,48,4.872032327953575,5.134992159829955,7.752550829124228,4.872032327953575
c,mv_f0_lv_black_flat_northwood,515,0,,,,
c,mv_f0_lv_blue_lake_buckland,68,0,,,,
c,mv_f0_lv_bosco_plenty_valley,234,0,,,,
c,mv_f0_lv_broadford_gulli,79,0,,,,
c,mv_f0_lv_broadford_wallan_402,60,0,,,,
c,mv_f0_lv_broadford_wandongstn,141,0,,,,
c,mv_f0_lv_budd_william,359,0,,,,
c,mv_f0_lv_bunting_mckane,298,0,,,,
c,mv_f0_lv_caladenia_wallan,308,0,,,,
c,mv_f0_lv_cameron_merriang_2,154,0,,,,
c,mv_f0_lv_cassette_desmodium,476,0,,,,
c,mv_f0_lv_cavallo_l734_valley,549,0,,,,
c,mv_f0_lv_cavallo_l740_valley,564,0,,,,
c,mv_f0_lv_clarkes_rd_p112,383,0,,,,
c,mv_f0_lv_clarkes_rd_p114,371,0,,,,
c,mv_f0_lv_craig_valley,542,0,,,,
c,mv_f0_lv_design_mcinerney,418,0,,,,
c,mv_f0_lv_dixon_wildwood,397,0,,,,
c,mv_f0_lv_donnybrk-langley_pk,76,0,,,,
c,mv_f0_lv_donnybrook_hume,630,0,,,,
c,mv_f0_lv_donnybrook_hunter,585,0,,,,
c,mv_f0_lv_donnybrook_n661,449,48,0.6656385823626162,0.8255117672159948,2.2708462620650907,-0.26024477512331556
c,mv_f0_lv_donnybrook_p106a,690,0,,,,
c,mv_f0_lv_donnybrook_p108a,231,0,,,,
c,mv_f0_lv_donnybrook_p255,312,0,,,,
c,mv_f0_lv_donnybrook_williams,357,0,,,,
c,mv_f0_lv_dry_ck_lyn,498,0,,,,
c,mv_f0_lv_durant_oakley,264,48,3.6902380069600107,3.92582269168922,5.938299751915448,3.6902380069600107
c,mv_f0_lv_eastern_lookout,363,0,,,,
c,mv_f0_lv_eastern_ridge/emilia,206,0,,,,
c,mv_f0_lv_eastern_ridge/villa,221,0,,,,
c,mv_f0_lv_elizabeth_2_merriang,73,0,,,,
c,mv_f0_lv_epping_kilmore_p390,315,0,,,,
c,mv_f0_lv_eucalypt_station,62,0,,,,
c,mv_f0_lv_ferwerda_dalls,395,0,,,,
c,mv_f0_lv_fina_valley,319,0,,,,
c,mv_f0_lv_fiona_hilaire,454,0,,,,
c,mv_f0_lv_fir_crystal,367,0,,,,
c,mv_f0_lv_fitzroy_tambo,699,0,,,,
c,mv_f0_lv_fourth_2nd,417,0,,,,
c,mv_f0_lv_fourth_ave_32413,19,0,,,,
c,mv_f0_lv_fourth_ave_32414,37,0,,,,
c,mv_f0_lv_fourth_ave_32416,50,0,,,,
c,mv_f0_lv_fourth_ave_32417,58,0,,,,
c,mv_f0_lv_fourth_ave_32419,75,0,,,,
c,mv_f0_lv_freeway_offset,428,0,,,,
c,mv_f0_lv_glen_robin_tafe,608,0,,,,
c,mv_f0_lv_glenburnie_forth,584,0,,,,
c,mv_f0_lv_glenburnie_junction,481,0,,,,
c,mv_f0_lv_glenburnie_p102,382,0,,,,
c,mv_f0_lv_glenburnie_p2a_wallan,500,0,,,,
c,mv_f0_lv_glenburnie_p3_wallan,566,0,,,,
c,mv_f0_lv_goding/pump,707,0,,,,
c,mv_f0_lv_goding_1,554,0,,,,
c,mv_f0_lv_goding_2,601,0,,,,
c,mv_f0_lv_goodman_fitzpatrick,368,48,1.904616833536716,2.202218081428179,3.979184209223373,1.7695111743461747
c,mv_f0_lv_grandview_merriang,627,0,,,,
c,mv_f0_lv_guava_sequoia,557,0,,,,
c,mv_f0_lv_heytesbury_williams,349,0,,,,
c,mv_f0_lv_hume_nth_serv_centre,673,0,,,,
c,mv_f0_lv_hume_sth_serv_centre,92,0,,,,
c,mv_f0_lv_hyndman_wildwood,33,0,,,,
c,mv_f0_lv_inglis_klandy,215,0,,,,
c,mv_f0_lv_jenkins_5765704,658,0,,,,
c,mv_f0_lv_junct_p12_glenburnie,149,0,,,,
c,mv_f0_lv_junction_glenburnie,490,0,,,,
c,mv_f0_lv_kauri_black_flat,337,0,,,,
c,mv_f0_lv_kilmore_wandong_crb,514,0,,,,
c,mv_f0_lv_laffan_william,345,0,,,,
c,mv_f0_lv_lookout_valley,279,0,,,,
c,mv_f0_lv_mcnaughton_randall,266,0,,,,
c,mv_f0_lv_merriang_eddy,169,0,,,,
c,mv_f0_lv_merriang_p134,120,0,,,,
c,mv_f0_lv_merriang_p163,67,0,,,,
c,mv_f0_lv_merriang_p169,119,0,,,,
c,mv_f0_lv_merriang_p190,34,0,,,,
c,mv_f0_lv_merriang_p198,577,0,,,,
c,mv_f0_lv_merriang_p223,184,0,,,,
c,mv_f0_lv_merriang_p9e_hadfld,385,0,,,,
c,mv_f0_lv_millbrook_warren,159,0,,,,
c,mv_f0_lv_mmbw_jacks_ck,200,0,,,,
c,mv_f0_lv_mountain_baden,384,0,,,,
c,mv_f0_lv_mountain_eucalypt,251,0,,,,
c,mv_f0_lv_mountain_water_treat,391,0,,,,
c,mv_f0_lv_mulgrave_litoria,320,0,,,,
c,mv_f0_lv_newbridge_tower,305,0,,,,
c,mv_f0_lv_nth_mountain_12267,632,0,,,,
c,mv_f0_lv_panuzzo_grandview,416,0,,,,
c,mv_f0_lv_patterson_mitchell,570,0,,,,
c,mv_f0_lv_plenty_valley_lot_8,471,0,,,,
c,mv_f0_lv_rail_affleck,484,0,,,,
c,mv_f0_lv_rail_p1_st_mountain,331,0,,,,
c,mv_f0_lv_samson_brook_richmnd,155,0,,,,
c,mv_f0_lv_saunders_merriang,474,0,,,,
c,mv_f0_lv_scanlons_broadford,652,0,,,,
c,mv_f0_lv_sewer_pump_broadford,177,0,,,,
c,mv_f0_lv_shell_bunker_hill,99,0,,,,
c,mv_f0_lv_spring_p2_donnybrook,657,0,,,,
c,mv_f0_lv_st_george_court,692,0,,,,
c,mv_f0_lv_station_wallan_rly,408,0,,,,
c,mv_f0_lv_taponga_kiewa,616,0,,,,
c,mv_f0_lv_toorourrong_jack,443,0,,,,
c,mv_f0_lv_toscana/eastern_ridg,236,0,,,,
c,mv_f0_lv_trophis_pascal,536,0,,,,
c,mv_f0_lv_tuxworth_moxham,356,48,0.7740318683170463,1.03042252586144,2.539304680560474,0.7140938932298816
c,mv_f0_lv_valley_1_eastern,248,0,,,,
c,mv_f0_lv_valley_1_william,32,0,,,,
c,mv_f0_lv_valley_fina,182,0,,,,
c,mv_f0_lv_valley_outlook,179,0,,,,
c,mv_f0_lv_valley_william,97,0,,,,
c,mv_f0_lv_wallan_caladenia_2n,691,0,,,,
c,mv_f0_lv_wallan_commercial,293,0,,,,
c,mv_f0_lv_wallan_fir,113,0,,,,
c,mv_f0_lv_wallan_gas_&_fuel,183,0,,,,
c,mv_f0_lv_wallan_glenburnie,61,0,,,,
c,mv_f0_lv_wallan_p33_merriang,362,0,,,,
c,mv_f0_lv_wallan_rly_station,433,0,,,,
c,mv_f0_lv_wallan_sewer_pump,437,0,,,,
c,mv_f0_lv_wallan_walnut,265,0,,,,
c,mv_f0_lv_wallan_whitt_p14,571,0,,,,
c,mv_f0_lv_wallara_water_buklnd,18,0,,,,
c,mv_f0_lv_wandong_plaza,444,0,,,,
c,mv_f0_lv_wandong_union,573,0,,,,
c,mv_f0_lv_wildwood_aqueduct,672,0,,,,
c,mv_f0_lv_wildwood_p22a,214,0,,,,
c,mv_f0_lv_wildwood_p9_wal-whit,700,0,,,,
c,mv_f0_lv_william_heytesbury,522,0,,,,
c,mv_f0_lv_willow_black_flat,352,0,,,,
c,mv_f0_lv_wills_-_475680,168,0,,,,
c,mv_f0_lv_wills_31682,180,0,,,,
c,mv_f0_lv_woodlands_912095,535,0,,,,
c,mv_f0_lv_yan_yean_tarago,227,0,,,,
